460.63149	0.00709843
462.1068156	0.007061801
466.5344879	0.008480148
468.5032844	0.009959544
470.4720809	0.011438939
472.4408774	0.012918335
476.3818619	0.018933593
478.3523542	0.021941222
480.326238	0.028005319
481.8049551	0.031025157
485.2711222	0.052334963
491.7388137	0.119418524
492.7325387	0.128563507
492.7427134	0.13773291
493.7398299	0.149934361
497.7622117	0.229304839
498.7661114	0.247619225
498.7796776	0.259845095
499.7734026	0.268990079
499.7835773	0.278159481
499.7971435	0.290385351
500.8010432	0.308699737
500.8146094	0.320925607
501.8185091	0.339239993
501.8320753	0.351465863
502.8393665	0.372836717
502.8495412	0.382006119
503.3548826	0.39421978
503.8602239	0.40643344
503.8737902	0.418659311
504.9082138	0.464481904
505.4101636	0.473639097
505.915505	0.485852758
505.9290712	0.498078628
505.9426375	0.510304498
506.9499287	0.531675351
506.9601033	0.540844754
507.9741777	0.568328542
507.9843523	0.577497945
508.0047016	0.59583675
511.0944064	0.721078661
511.104581	0.730248063
511.1181473	0.742473933
511.6234886	0.754687594
512.12883	0.766901254
512.1423962	0.779127124
512.1559625	0.791352995
512.1695287	0.803578865
513.1700368	0.818836783
513.1802115	0.828006186
513.1937777	0.840232056
514.1908942	0.852433507
514.2044604	0.864659377
515.2049686	0.879917295
515.2151432	0.889086698
516.2156513	0.904344616
516.225826	0.913514019
517.2263341	0.928771937
517.2365088	0.93794134
517.250075	0.95016721
518.2471916	0.962368661
518.7559245	0.977638789
522.26579	0.985529578
524.6351815	0.957625235
525.1116947	0.943858921
526.0681127	0.919382762
526.0816789	0.931608632
527.0143559	0.8857372
527.0380968	0.907132473
527.5129142	0.891837925
527.977557	0.867373976
527.9877316	0.876543378
528.9305834	0.839841349
528.9441496	0.852067219
529.8802182	0.809252254
529.8937844	0.821478124
530.8196784	0.769493757
530.829853	0.77866316
530.8434192	0.79088903
531.7794878	0.748074066
531.7930541	0.760299936
532.7426889	0.729710841
533.2175063	0.714416294
533.6787575	0.686895877
533.6923237	0.699121747
534.6250008	0.653250315
534.6351754	0.662419718
534.6487416	0.674645588
536.5140958	0.582902724
537.4705137	0.558426564
537.4840799	0.570652434
538.3997992	0.509498665
539.3596087	0.488078973
539.3697833	0.497248376
540.3329844	0.478885151
540.8078018	0.463590604
541.2826192	0.448296057
542.2492118	0.4329893
543.2124128	0.414626076
544.1620477	0.384036981
545.1184656	0.359560822
545.1286403	0.368730225
546.071492	0.332028195
546.0850582	0.344254065
547.0448677	0.322834373
548.4794946	0.286120134
548.9577035	0.273882055
549.9242961	0.258575298
550.8841056	0.237155606
550.8942803	0.246325009
551.8574813	0.227961784
552.8172908	0.206542093
552.8274655	0.215711495
554.2688755	0.185110191
554.2790501	0.194279594
555.7272432	0.169791225
556.7006189	0.160597403
557.6706031	0.148347114
558.6439788	0.139153292
559.6173545	0.12995947
561.0791138	0.117696971
563.0326483	0.105422263
564.9878786	0.094675788
566.9465004	0.086985781
572.8189743	0.060859292
574.7792919	0.054697519
576.7379138	0.047007512
578.7016229	0.043902206
580.1735569	0.040809109
582.6256497	0.034635126
611.1146945	0.003362295
613.0817952	0.003313457
615.0488959	0.003264618
